order_id,source,date_purchased,shipping_type,payment_method,promo_value,restaurant_total,customer,shops_id,state,postal_code
50803107,androidapp,2019-04-26T15:29:08.000Z,Delivery,credit,0,34.02,27627540431,1821,IL,60015
50803140,iosapp,2019-04-26T15:29:14.000Z,Delivery,credit,0,36.26,14383995677,22668,NC,27518
50803203,iosapp,2019-04-26T15:29:24.000Z,Delivery,credit,0,36.26,14383995677,22668,NC,27518
50803557,iosapp,2019-04-26T15:30:26.000Z,Pickup,credit,0,32.29,24447451301,47556,PA,15904
50804778,partner_website,2019-04-26T15:33:39.000Z,Delivery,cash,0,16.03,21988462394,35397,NJ,8723
50805015,partner_website,2019-04-26T15:34:19.000Z,Pickup,credit,0,26.19,6057188672,4833,VA,22205
50805498,iosapp,2019-04-26T15:35:44.000Z,Delivery,credit,0,21.86,24148171277,14085,VA,23455
50805588,iosapp,2019-04-26T15:36:03.000Z,Delivery,credit,0,17.52,18322876046,29979,PA,18018
50807553,androidapp,2019-04-26T15:42:05.000Z,Pickup,cash,0,19.26,27133399874,30063,MA,1119
50807919,androidapp,2019-04-26T15:43:06.000Z,Pickup,credit,0,10.31,18283219058,72708,NJ,8002
50808069,iosapp,2019-04-26T15:43:34.000Z,Delivery,credit,0,69.62,9051866381,23121,MD,20874
50808309,partner_button,2019-04-26T15:44:15.000Z,Pickup,credit,0,26.5,8028776666,42171,PA,19008
50810238,partner_button,2019-04-26T15:50:06.000Z,Delivery,credit,0,19.51,10421895194,15180,NY,11105
50811702,iosapp,2019-04-26T15:54:38.000Z,Delivery,credit,1,9.16,6096860867,35736,CT,6770
50811723,partner_website,2019-04-26T15:54:41.000Z,Delivery,credit,0,18.43,18459011585,7194,TN,37204
50813172,iosapp,2019-04-26T15:59:06.000Z,Delivery,credit,3,9.16,6096860867,35736,CT,6770
50813244,iosapp,2019-04-26T15:59:14.000Z,Delivery,credit,0,12.16,6096860867,35736,CT,6770
50814300,partner_website,2019-04-26T16:02:14.000Z,Delivery,credit,0,30.31,22213830977,9528,PA,15238
50816262,partner_website,2019-04-26T16:08:37.000Z,Pickup,credit,0,0.93,19636670138,19437,NY,11236
50816721,iosapp,2019-04-26T16:10:04.000Z,Delivery,credit,0,16.7,29173792382,11988,TX,75023
50817024,iosapp,2019-04-26T16:10:59.000Z,Delivery,credit,0,35.92,6108959180,35736,CT,6770
50817054,slicelife,2019-04-26T16:11:08.000Z,Delivery,credit,0,46.29,17586084677,27435,FL,32707
50817075,slicelife,2019-04-26T16:11:11.000Z,Delivery,credit,0,53.22,21447616394,15393,CA,92832
50817399,iosapp,2019-04-26T16:12:15.000Z,Pickup,credit,2,25.08,24370858973,25533,IN,47401
50819589,partner_website,2019-04-26T16:19:01.000Z,Delivery,cash,0,15.7,27254680604,43071,NJ,7718
50819994,partner_website,2019-04-26T16:20:32.000Z,Pickup,credit,0,30.76,22725403592,55644,VA,23462
50831295,slicelife,2019-04-26T17:00:55.000Z,Delivery,credit,0,30.47,25362195311,8259,CA,92120
50831460,partner_website,2019-04-26T17:01:24.000Z,Delivery,credit,0,25.05,16210007240,24978,VA,22835
50833107,slicelife,2019-04-26T17:08:15.000Z,Pickup,credit,0,17.3,14095674251,11988,TX,75023
50833128,iosapp,2019-04-26T17:08:19.000Z,Delivery,credit,0,28.58,13298151683,28536,MD,21204
50833170,iosapp,2019-04-26T17:08:34.000Z,Pickup,credit,0,49.01,28499199089,39672,CA,92672
50837313,partner_website,2019-04-26T17:26:32.000Z,Delivery,cash,0,19.6,10417741484,9135,NY,10016
50837961,slicelife,2019-04-26T17:29:20.000Z,Delivery,cash,0,27.27,12319804355,28209,MD,21230
50838576,partner_website,2019-04-26T17:32:04.000Z,Pickup,cash,0,19.03,6468163808,32382,PA,18901
50840409,iosapp,2019-04-26T17:41:14.000Z,Pickup,credit,0,23.24,29350072139,22950,CA,90094
50840442,partner_website,2019-04-26T17:41:24.000Z,Delivery,credit,0,43.56,25829037164,19680,CT,6076
50842059,androidapp,2019-04-26T17:49:16.000Z,Delivery,credit,0,40.29,27249288500,3660,NJ,8872
50843853,iosapp,2019-04-26T17:58:03.000Z,Delivery,credit,0,32.34,7619102006,73845,WA,98403
50845233,partner_website,2019-04-26T18:06:34.000Z,Delivery,credit,0,21.97,9612884375,44679,MN,56310
50845683,partner_website,2019-04-26T18:09:25.000Z,Pickup,credit,0,30.13,9168199979,20418,FL,33156
50848389,iosapp,2019-04-26T18:27:53.000Z,Delivery,credit,5,15.63,16867829024,5946,CA,90716
50851344,iosapp,2019-04-26T18:52:53.000Z,Delivery,credit,0,69.03,12263176721,32010,CA,95117
50852604,partner_website,2019-04-26T19:05:32.000Z,Pickup,cash,0,39.99,21613840211,9039,CO,80206
50853714,partner_website,2019-04-26T19:16:52.000Z,Delivery,credit,0,34.77,6260981837,16731,CO,80221
50858409,iosapp,2019-04-26T20:31:27.000Z,Delivery,credit,0,25.35,21727043507,29748,NC,28203
50860311,partner_website,2019-04-26T21:31:46.000Z,Delivery,credit,0,25.71,27759728501,22572,CA,94107
50862255,iosapp,2019-04-27T01:07:03.000Z,Delivery,credit,0,31.55,19408640240,16407,FL,32118
50863863,iosapp,2019-04-27T08:21:32.000Z,Delivery,credit,0,41.71,6107497190,6522,CT,6614
50863932,partner_website,2019-04-27T08:22:59.000Z,Delivery,credit,0,23.44,25364037395,44211,NY,12570
50868534,iosapp,2019-04-27T09:51:12.000Z,Pickup,credit,0,17.16,18577611140,4989,MA,2493
50868612,slicelife,2019-04-27T09:52:23.000Z,Delivery,credit,0,23.32,29219400710,40359,NJ,8854
50868954,iosapp,2019-04-27T09:57:45.000Z,Pickup,credit,0,12.96,15555649529,46092,NY,12953
50869887,partner_website,2019-04-27T10:12:01.000Z,Delivery,cash,0,10.35,21828694304,37149,FL,34691
50870187,iosapp,2019-04-27T10:16:36.000Z,Delivery,credit,4,31.98,6100320104,12975,CT,6811
50872140,partner_website,2019-04-27T10:45:17.000Z,Delivery,credit,0,13.06,19386007559,37074,CT,6770
50872734,partner_website,2019-04-27T10:53:51.000Z,Pickup,cash,0,10.44,6162681518,38859,AL,35209
50878761,partner_website,2019-04-27T12:20:42.000Z,Delivery,credit,0,36.43,12397330541,5502,MA,1104
50878881,iosapp,2019-04-27T12:22:24.000Z,Delivery,credit,0,21.35,7217375858,8652,MD,20877
50880387,iosapp,2019-04-27T12:40:38.000Z,Delivery,credit,0,53.15,25377406040,29553,NY,10992
50880423,iosapp,2019-04-27T12:40:53.000Z,Delivery,credit,0,53.15,25377406040,29553,NY,10992
50880495,iosapp,2019-04-27T12:41:33.000Z,Delivery,credit,0,53.15,25377406040,29553,NY,10992
50880618,iosapp,2019-04-27T12:42:41.000Z,Delivery,credit,0,53.15,25377406040,29553,NY,10992
50883390,partner_website,2019-04-27T13:12:16.000Z,Delivery,credit,0,26.27,6737325527,21204,IL,60030
50884518,partner_website,2019-04-27T13:22:39.000Z,Delivery,credit,0,53.36,13312173974,35547,MD,21234
50884689,partner_website,2019-04-27T13:24:10.000Z,Pickup,credit,0,111,18908021558,29652,IL,60189
50891514,partner_website,2019-04-27T14:11:54.000Z,Delivery,cash,0,32.22,9067769993,29961,PA,19081
50892144,androidapp,2019-04-27T14:15:28.000Z,Delivery,credit,0,24.88,25828554881,48657,CT,6111
50892183,partner_website,2019-04-27T14:15:40.000Z,Pickup,credit,0,0,27527762243,15174,NY,10804
50892327,partner_website,2019-04-27T14:16:24.000Z,Pickup,credit,0,37.93,27527762243,15174,NY,10804
50894013,iosapp,2019-04-27T14:24:42.000Z,Delivery,credit,0,36.53,15250224275,31185,MA,2128
50895138,androidapp,2019-04-27T14:29:39.000Z,Pickup,credit,0,20.21,6050221937,55935,NJ,7676
50895204,partner_button,2019-04-27T14:29:59.000Z,Delivery,credit,0,61.56,27530885054,45132,NY,10302
50895723,partner_website,2019-04-27T14:32:20.000Z,Delivery,credit,0,60.47,14533784855,19389,PA,19341
50895879,slicelife,2019-04-27T14:33:02.000Z,Delivery,credit,0,31.25,25916431427,11088,NJ,7023
50896083,partner_website,2019-04-27T14:34:00.000Z,Delivery,cash,0,27.64,27259328765,29484,NJ,7023
50899506,partner_website,2019-04-27T14:50:03.000Z,Delivery,credit,0,27.17,6105855605,37074,CT,6770
50900124,partner_website,2019-04-27T14:52:59.000Z,Pickup,credit,0,23.83,21833339009,37149,FL,34691
50902188,androidapp,2019-04-27T15:01:56.000Z,Delivery,credit,0,51.85,25818535784,11847,CT,6248
50903364,iosapp,2019-04-27T15:06:50.000Z,Delivery,credit,0,46.77,14539551335,37788,PA,19605
50903388,iosapp,2019-04-27T15:06:56.000Z,Delivery,credit,0,46.77,14539551335,37788,PA,19605
50903580,iosapp,2019-04-27T15:07:43.000Z,Delivery,credit,0,32.47,21734826509,83919,PA,15076
50905086,iosapp,2019-04-27T15:14:14.000Z,Delivery,credit,0,71.62,27252990071,27498,NJ,7882
50905950,iosapp,2019-04-27T15:18:21.000Z,Pickup,credit,2,18.94,9501180500,65811,KS,67002
50906484,partner_website,2019-04-27T15:20:50.000Z,Delivery,credit,0,40.04,27518213855,16374,CT,6877
50909271,iosapp,2019-04-27T15:32:13.000Z,Delivery,credit,0,30.34,25511414069,13512,RI,2860
50909313,iosapp,2019-04-27T15:32:26.000Z,Delivery,credit,0,30.14,12400454459,47454,MA,1085
50909595,slicelife,2019-04-27T15:33:47.000Z,Delivery,credit,0,87.74,28628709704,27108,FL,33487
50910045,partner_website,2019-04-27T15:35:36.000Z,Delivery,credit,0,28.37,7873267703,6921,WI,53221
50910450,partner_website,2019-04-27T15:37:12.000Z,Delivery,cash,0,23.11,27160779458,43896,PA,19106
50911965,iosapp,2019-04-27T15:44:00.000Z,Delivery,credit,4,43.2,25700216390,38316,NJ,8049
50913516,slicelife,2019-04-27T15:50:16.000Z,Delivery,credit,0,31.58,12578512280,33153,OH,43528
50914326,iosapp,2019-04-27T15:53:31.000Z,Delivery,credit,0,72.66,21978596555,37506,NJ,8854
50916063,iosapp,2019-04-27T16:01:09.000Z,Pickup,credit,0,34.69,21108563723,29982,CO,80134
50918835,iosapp,2019-04-27T16:12:49.000Z,Delivery,credit,0,25.49,6048498911,3630,NJ,7306
50925339,slicelife,2019-04-27T16:39:30.000Z,Delivery,credit,0,24.9,12410801534,13218,MA,1108
50925933,slicelife,2019-04-27T16:41:47.000Z,Pickup,credit,0,34.15,21099444005,7560,MA,2127
50925990,partner_website,2019-04-27T16:41:59.000Z,Delivery,credit,0,27.29,13216587470,32535,OH,44147
50929521,partner_website,2019-04-27T16:56:54.000Z,Delivery,credit,0,45.54,27464241131,21222,IL,60102
50932488,iosapp,2019-04-27T17:10:47.000Z,Delivery,credit,0,20.26,21735123815,29436,PA,16056
50933298,iosapp,2019-04-27T17:14:13.000Z,Delivery,credit,0,37.18,27876774074,2523,NY,10032
50934366,partner_website,2019-04-27T17:18:49.000Z,Pickup,credit,0,48.1,14529570776,31650,PA,17584
50936133,iosapp,2019-04-27T17:27:29.000Z,Delivery,cash,0,108.05,24560768048,26109,CA,91324
50937123,iosapp,2019-04-27T17:32:15.000Z,Delivery,credit,2,21.77,18906305807,22572,CA,94107
50937759,slicelife,2019-04-27T17:35:05.000Z,Delivery,credit,0,42.51,21267063281,5895,PA,19106
50938641,iosapp,2019-04-27T17:39:23.000Z,Delivery,cash,0,25.17,8020221203,33867,PA,19128
50940105,slicelife,2019-04-27T17:46:13.000Z,Pickup,cash,0,18.12,12576467807,33153,OH,43528
50940582,partner_button,2019-04-27T17:49:06.000Z,Delivery,credit,0,26.04,12253675493,37929,CA,95124
50941881,iosapp,2019-04-27T17:56:35.000Z,Delivery,credit,0,30.64,19517260424,1641,CA,94301
50942598,slicelife,2019-04-27T18:00:34.000Z,Delivery,cash,0,60.5,12319804355,28209,MD,21230
50943573,iosapp,2019-04-27T18:06:38.000Z,Delivery,credit,0,23.42,24146943185,10983,NJ,7030
50943621,partner_website,2019-04-27T18:07:00.000Z,Delivery,credit,0,81.09,18596664194,27042,CA,92037
50945118,iosapp,2019-04-27T18:16:56.000Z,Delivery,cash,0,22.12,6077893805,45216,MD,20879
50945607,partner_website,2019-04-27T18:20:46.000Z,Delivery,cash,0,26.68,29356533458,10977,MA,1851
50949408,partner_website,2019-04-27T18:53:58.000Z,Pickup,cash,0,23.15,6207478106,33072,WA,98012
50950062,partner_button,2019-04-27T19:00:44.000Z,Delivery,cash,0,16.52,15320892059,12663,CA,94115
50950638,androidapp,2019-04-27T19:07:45.000Z,Delivery,credit,0,23.36,8027664275,24393,PA,19104
50951742,partner_website,2019-04-27T19:21:32.000Z,Pickup,cash,0,54.56,14415963311,2958,AZ,85283
50957163,iosapp,2019-04-27T21:16:42.000Z,Pickup,credit,0,16.38,9377797223,8646,IL,60706
50959107,partner_website,2019-04-27T23:11:49.000Z,Delivery,credit,0,21.88,6187545854,2853,WA,98133
50959173,partner_website,2019-04-27T23:22:13.000Z,Delivery,cash,0,18.14,12170604389,39462,OK,73107
50962419,slicelife,2019-04-28T09:01:54.000Z,Delivery,credit,0,42.96,21568850090,9111,NY,11358
50963517,slicelife,2019-04-28T09:17:52.000Z,Pickup,credit,0,29.22,13222483739,58176,OH,44026
50967852,androidapp,2019-04-28T10:23:59.000Z,Pickup,credit,0,10.99,29358176405,39300,MA,1453
50976717,androidapp,2019-04-28T12:23:13.000Z,Delivery,credit,0,30.77,21489418328,25068,NY,14210
50980653,partner_website,2019-04-28T13:05:46.000Z,Delivery,credit,0,41.28,23446044902,59703,MA,2190
50980977,partner_website,2019-04-28T13:08:05.000Z,Pickup,cash,0,14.22,19395246923,3684,NY,10465
50985246,partner_button,2019-04-28T13:41:59.000Z,Pickup,credit,0,48.5,6369014999,40452,NY,11101
50988516,iosapp,2019-04-28T14:02:26.000Z,Delivery,credit,0,36.59,29206023338,32673,NJ,7950
50988513,iosapp,2019-04-28T14:02:27.000Z,Pickup,credit,0,11.9,19845735041,47403,CA,90250
50991594,partner_website,2019-04-28T14:19:07.000Z,Delivery,cash,0,23.51,12387033509,12201,PA,15017
50991618,iosapp,2019-04-28T14:19:09.000Z,Delivery,credit,0,45.06,10389475820,30696,NY,13104
50996430,iosapp,2019-04-28T14:43:45.000Z,Delivery,credit,4,17.07,9175733174,18402,FL,33143
50997108,iosapp,2019-04-28T14:46:27.000Z,Pickup,credit,0,32.53,18952365215,28239,NY,11795
50997765,iosapp,2019-04-28T14:49:40.000Z,Pickup,credit,0,15.57,7868152475,48444,WI,53029
50998299,partner_website,2019-04-28T14:52:10.000Z,Delivery,credit,0,0,29213069282,48330,PA,19147
50998458,slicelife,2019-04-28T14:53:03.000Z,Delivery,credit,0,42.35,29213069282,48330,PA,19147
51000699,partner_website,2019-04-28T15:04:29.000Z,Delivery,credit,0,20.56,17137028144,20487,VA,20164
51002535,iosapp,2019-04-28T15:13:31.000Z,Delivery,credit,0,33.68,15251026076,8130,MA,2155
51004389,iosapp,2019-04-28T15:22:11.000Z,Pickup,credit,0,9.94,16206680999,47499,VA,22712
51005217,partner_website,2019-04-28T15:26:14.000Z,Delivery,credit,0,65.33,6119228441,41910,CT,6478
51008838,iosapp,2019-04-28T15:44:11.000Z,Delivery,credit,0,40.64,12371944976,36279,PA,16033
51009054,partner_website,2019-04-28T15:45:14.000Z,Delivery,credit,0,41.56,19867653719,46446,MS,38863
51009411,partner_website,2019-04-28T15:47:13.000Z,Delivery,credit,0,41.56,19867653719,46446,MS,38863
51009633,partner_website,2019-04-28T15:48:14.000Z,Delivery,credit,0,41.56,19867653719,46446,MS,38863
51010695,partner_website,2019-04-28T15:53:11.000Z,Delivery,credit,0,19.23,19867653719,46446,MS,38863
51011190,partner_website,2019-04-28T15:55:33.000Z,Delivery,credit,0,32.4,14544077948,6579,PA,19104
51011283,iosapp,2019-04-28T15:55:54.000Z,Delivery,credit,0,34.79,13316508560,14781,MD,21060
51011634,iosapp,2019-04-28T15:57:37.000Z,Delivery,credit,0,23.28,14547589790,34149,PA,19125
51012210,iosapp,2019-04-28T16:00:12.000Z,Pickup,cash,0,23.39,25826714369,28767,CT,6051
51012600,iosapp,2019-04-28T16:02:06.000Z,Delivery,cash,0,24.34,8020221203,64923,PA,19010
51016164,slicelife,2019-04-28T16:20:42.000Z,Delivery,credit,0,24.04,27627540431,42594,IL,60004
51017745,partner_button,2019-04-28T16:28:50.000Z,Pickup,credit,0,40.54,18290469218,39804,NJ,8010
51018339,iosapp,2019-04-28T16:32:18.000Z,Delivery,credit,0,26.62,23451302645,44073,MA,2026
51019530,iosapp,2019-04-28T16:38:20.000Z,Delivery,credit,1,26.49,15247356368,33048,CT,6082
51020823,iosapp,2019-04-28T16:45:17.000Z,Pickup,credit,0,23.79,6098410565,33819,NY,10003
51021384,iosapp,2019-04-28T16:48:25.000Z,Delivery,cash,0,31.56,8020221203,2562,PA,19128
51023631,androidapp,2019-04-28T17:00:11.000Z,Delivery,credit,0,37.01,25357887116,28671,NY,10993
51027264,slicelife,2019-04-28T17:20:57.000Z,Delivery,credit,0,46.64,16880048684,5856,CA,90813
51028008,iosapp,2019-04-28T17:25:05.000Z,Delivery,credit,0,33.9,18592012292,9417,CA,92040
51028281,partner_website,2019-04-28T17:27:03.000Z,Delivery,credit,0,24.62,18459011585,7194,TN,37204
51031146,partner_website,2019-04-28T17:49:47.000Z,Delivery,credit,0,20.42,15286631504,33366,MT,59106
51034803,partner_website,2019-04-28T18:33:49.000Z,Delivery,credit,0,32.17,12232689650,44829,CA,90065
51034827,iosapp,2019-04-28T18:34:08.000Z,Delivery,credit,0,21.45,15503412233,4524,NY,10128
51037503,partner_website,2019-04-28T19:28:52.000Z,Delivery,credit,0,39.03,18598008125,3576,CA,92071
51037827,iosapp,2019-04-28T19:38:33.000Z,Delivery,cash,0,28.96,27261614612,261,NY,10301
51042363,iosapp,2019-04-29T08:15:38.000Z,Delivery,credit,0,32.46,21728167136,36231,PA,15106
51047130,partner_website,2019-04-29T09:51:52.000Z,Pickup,cash,0,13.61,24310821185,34383,MI,48843
51047217,partner_website,2019-04-29T09:54:18.000Z,Pickup,credit,0,14.48,18100955441,32064,MA,1923
51051891,slicelife,2019-04-29T11:49:11.000Z,Delivery,credit,0,359,9311892536,22950,CA,90094
51054009,iosapp,2019-04-29T12:43:57.000Z,Delivery,credit,0,17.54,25825850387,1458,CT,6360
51055113,partner_website,2019-04-29T13:09:06.000Z,Delivery,credit,0,34.43,25729106573,85635,NY,12603
51056802,iosapp,2019-04-29T13:37:19.000Z,Delivery,credit,0,25.58,21987372515,1536,NJ,7747
51059937,iosapp,2019-04-29T14:16:36.000Z,Delivery,cash,0,31.8,24159157616,44538,CT,6790
51060012,androidapp,2019-04-29T14:17:17.000Z,Delivery,cash,0,31.99,18319597118,19389,PA,19341
51060360,iosapp,2019-04-29T14:21:19.000Z,Delivery,credit,0,32.09,18466837679,32679,TN,37083
51064620,iosapp,2019-04-29T14:58:51.000Z,Pickup,credit,0,11.24,29355022160,53325,MA,1982
51067284,iosapp,2019-04-29T15:18:32.000Z,Delivery,credit,0,35.27,23447159987,27186,MA,2021
51070176,partner_website,2019-04-29T15:40:15.000Z,Delivery,credit,0,26.85,25826801537,29478,CT,6111
51070524,iosapp,2019-04-29T15:42:42.000Z,Delivery,credit,2,24.38,18299100731,28665,NJ,8097
51072846,iosapp,2019-04-29T16:00:41.000Z,Delivery,credit,1,10.7,25702845035,17193,NJ,8012
51073296,partner_website,2019-04-29T16:04:15.000Z,Delivery,credit,0,0,25822464443,3405,CT,6095
51073359,partner_website,2019-04-29T16:04:50.000Z,Delivery,credit,0,16.37,25822464443,3405,CT,6095
51073671,iosapp,2019-04-29T16:07:15.000Z,Delivery,credit,0,0,6761057276,852,DC,20002
51075471,iosapp,2019-04-29T16:23:27.000Z,Delivery,cash,0,14.09,6761057276,852,DC,20002
51075498,iosapp,2019-04-29T16:23:32.000Z,Pickup,credit,0,50.06,9376826132,6750,IL,60035
51075894,iosapp,2019-04-29T16:26:11.000Z,Delivery,credit,0,27.75,27596561858,34524,NC,27701
51077118,slicelife,2019-04-29T16:35:09.000Z,Delivery,cash,0,42.07,27525624182,19665,NY,10310
51081243,partner_button,2019-04-29T17:13:10.000Z,Pickup,credit,0,26.97,12066402329,48675,NE,68130
51081471,iosapp,2019-04-29T17:15:04.000Z,Delivery,credit,4,43.16,14547589790,34149,PA,19125
51082428,iosapp,2019-04-29T17:24:09.000Z,Pickup,credit,0,20,8022564410,33555,PA,19124
51082812,iosapp,2019-04-29T17:27:37.000Z,Delivery,credit,0,23.83,12321232739,74478,VA,22206
51085008,slicelife,2019-04-29T17:53:45.000Z,Delivery,cash,0,19.45,18929838920,41580,IL,60188
51086031,partner_website,2019-04-29T18:08:24.000Z,Delivery,credit,0,24.18,13314490871,18951,MD,21061
51086070,partner_website,2019-04-29T18:08:48.000Z,Delivery,cash,0,22.18,13314490871,18951,MD,21061
51086694,slicelife,2019-04-29T18:17:47.000Z,Delivery,credit,0,30.7,22719892505,40959,VA,23669
51087654,iosapp,2019-04-29T18:34:22.000Z,Pickup,credit,3,21,22815552449,47418,CA,92672
51090978,iosapp,2019-04-29T20:33:25.000Z,Delivery,cash,0,18.39,27954045803,28317,TN,37040
51091203,iosapp,2019-04-29T20:53:48.000Z,Delivery,credit,0,33.97,12251734754,4842,CA,95127
51091497,partner_website,2019-04-29T21:29:34.000Z,Delivery,cash,0,20.34,18699403511,40590,AZ,85374
51093531,iosapp,2019-04-30T08:04:25.000Z,Pickup,credit,0,15.55,18279627950,42363,NJ,8096
51096603,slicelife,2019-04-30T09:02:08.000Z,Pickup,credit,0,10.78,18321119261,44556,NY,10019
51096912,iosapp,2019-04-30T09:06:45.000Z,Delivery,credit,0,48.27,15557129447,41739,NY,12972
51097863,partner_website,2019-04-30T09:21:52.000Z,Pickup,credit,0,11.2,6459824738,20634,PA,19025
51097875,partner_website,2019-04-30T09:22:11.000Z,Pickup,cash,0,11.2,6459824738,20634,PA,19025
51099480,iosapp,2019-04-30T09:52:16.000Z,Delivery,credit,0,41.33,17157540746,36060,VA,20176
51100746,iosapp,2019-04-30T10:19:54.000Z,Pickup,credit,0,12.99,24968472977,40641,TX,77030
51101085,iosapp,2019-04-30T10:27:20.000Z,Delivery,credit,0,31.34,15546884546,9819,NY,12010
51101763,partner_website,2019-04-30T10:43:35.000Z,Delivery,credit,0,78.36,8017511480,8775,PA,19130
51102096,partner_website,2019-04-30T10:51:34.000Z,Pickup,credit,0,182.8,21108563723,23598,CO,80122
51102483,slicelife,2019-04-30T11:01:10.000Z,Delivery,credit,0,23.32,29219400710,40359,NJ,8854
51105909,iosapp,2019-04-30T12:22:58.000Z,Delivery,cash,0,20.35,6474991613,11973,PA,19123
51106335,slicelife,2019-04-30T12:33:37.000Z,Delivery,credit,0,50.33,6465868112,34149,PA,19125
51106749,partner_website,2019-04-30T12:42:34.000Z,Delivery,credit,0,35.79,6488962943,56664,OH,44111
51107571,partner_website,2019-04-30T12:57:43.000Z,Delivery,credit,0,47.2,23441892419,38583,MA,2155
51108300,partner_website,2019-04-30T13:12:39.000Z,Delivery,credit,0,47.13,12329766650,26754,MD,21045
51112491,partner_website,2019-04-30T14:06:26.000Z,Pickup,credit,0,78.18,18534537653,34032,MA,1760
51116376,partner_website,2019-04-30T14:42:06.000Z,Delivery,cash,0,20.92,6196987925,27246,WA,98101
51116862,partner_website,2019-04-30T14:46:10.000Z,Delivery,credit,0,23.54,18292582934,36333,NJ,7419
51117933,iosapp,2019-04-30T14:54:22.000Z,Delivery,credit,0,29.91,27292333262,43116,CA,92376
51119100,iosapp,2019-04-30T15:02:23.000Z,Delivery,credit,0,37.25,21139517426,29763,NC,28036
51119298,slicelife,2019-04-30T15:03:45.000Z,Pickup,cash,0,13.78,10092913607,13161,PA,18610
51119679,iosapp,2019-04-30T15:06:54.000Z,Delivery,cash,0,18.79,18299060195,37614,NJ,8520
51120156,androidapp,2019-04-30T15:09:58.000Z,Pickup,cash,0,17.93,9911518523,31308,OH,44432
51120525,partner_website,2019-04-30T15:12:23.000Z,Pickup,cash,0,8.81,23689623848,87729,AZ,85268
51122925,iosapp,2019-04-30T15:29:44.000Z,Delivery,credit,0,21.17,12371944976,36279,PA,16033
51123351,partner_website,2019-04-30T15:32:15.000Z,Pickup,cash,0,31.07,6469984403,49530,PA,19067
51123360,iosapp,2019-04-30T15:32:16.000Z,Pickup,cash,0,40.19,15495809978,49833,NY,11590
51127539,iosapp,2019-04-30T16:00:26.000Z,Delivery,credit,0,28.22,18278700341,17352,NJ,7731
51130245,androidapp,2019-04-30T16:18:40.000Z,Delivery,credit,0,61.89,23174403629,9183,MA,1013
51135312,iosapp,2019-04-30T16:57:31.000Z,Delivery,credit,3,44.95,18535144931,43026,MA,1930
51136509,androidapp,2019-04-30T17:07:22.000Z,Delivery,credit,0,31.23,21084297941,43296,NV,89123
51137499,iosapp,2019-04-30T17:15:59.000Z,Delivery,credit,0,26.05,6384958361,735,NY,10023
51137520,partner_website,2019-04-30T17:16:11.000Z,Delivery,credit,0,23.75,18459011585,7194,TN,37204
51137802,iosapp,2019-04-30T17:18:12.000Z,Delivery,credit,0,18.76,6105767609,35736,CT,6770
51138171,partner_website,2019-04-30T17:21:37.000Z,Delivery,credit,0,33.52,9164026577,26364,FL,33141
51139041,partner_website,2019-04-30T17:29:27.000Z,Delivery,credit,0,19.14,23231437388,36708,MA,2351
51143223,partner_website,2019-04-30T18:17:14.000Z,Delivery,credit,0,0,9714190556,29301,CA,94612
51143268,partner_website,2019-04-30T18:17:56.000Z,Delivery,credit,0,0,9714190556,29301,CA,94612
51143361,partner_website,2019-04-30T18:18:54.000Z,Delivery,credit,0,201.14,9714190556,29301,CA,94612
51146103,partner_website,2019-04-30T19:14:06.000Z,Delivery,credit,0,49.98,21218187476,45630,CA,95490
51149913,slicelife,2019-05-01T07:02:45.000Z,Delivery,credit,0,22.91,10419708926,14244,NY,11228
51151098,partner_website,2019-05-01T08:06:59.000Z,Pickup,credit,0,13.24,24415710773,49080,FL,33810
51154065,partner_button,2019-05-01T08:56:57.000Z,Pickup,credit,0,13.9,21498904481,42069,NY,14127
51156768,iosapp,2019-05-01T09:35:44.000Z,Pickup,credit,5,6.53,12319817729,29775,MD,21227
51157389,partner_website,2019-05-01T09:45:48.000Z,Pickup,credit,0,12.08,18306371273,25386,PA,19301
51158175,partner_website,2019-05-01T10:01:09.000Z,Pickup,credit,0,24.73,21505185683,5577,NY,14221
51160407,partner_website,2019-05-01T10:48:32.000Z,Delivery,credit,0,51.69,6367710161,255,NY,10011
51161451,partner_website,2019-05-01T11:13:20.000Z,Delivery,cash,0,24.09,8018072603,6789,PA,19149
51161751,partner_website,2019-05-01T11:20:26.000Z,Delivery,credit,0,39.86,15308316815,2646,CA,94703
51167877,iosapp,2019-05-01T13:18:41.000Z,Pickup,credit,0,14.97,12217737458,16113,FL,32703
51168285,iosapp,2019-05-01T13:23:38.000Z,Delivery,credit,0,16.76,10420107737,261,NY,10301
51168771,iosapp,2019-05-01T13:29:39.000Z,Delivery,credit,0,35.21,25828228838,9732,CT,6010
51170064,iosapp,2019-05-01T13:42:14.000Z,Delivery,credit,0,12.3,6054008231,4167,NJ,7446
51170121,partner_website,2019-05-01T13:42:50.000Z,Delivery,credit,0,19.68,27263918123,30717,NJ,7712
51171954,iosapp,2019-05-01T14:00:03.000Z,Pickup,credit,0,17.42,12319578746,55554,PA,19363
51173187,iosapp,2019-05-01T14:10:30.000Z,Pickup,cash,0,31.56,8303426348,30606,VA,24354
51173355,iosapp,2019-05-01T14:11:46.000Z,Delivery,credit,0,26.71,18316750304,46833,PA,19342
51174858,iosapp,2019-05-01T14:23:15.000Z,Delivery,credit,0,25.21,18279967214,17145,NJ,8052
